GeoID,GeoIDTwo,GeoDisplay,Total,PercentBelow,PercentBelowError,TotalMale,PercentBelowMale,PercentBelowMaleError,TotalFemale,PercentBelowFemale,PercentBelowFemaleError
1400000US19155030800,19155030800,"Census Tract 308, Pottawattamie County, Iowa",3667,14.5,5.9,1856,10.6,5.2,1811,18.6,8.1
1400000US19155030900,19155030900,"Census Tract 309, Pottawattamie County, Iowa",1506,39.6,10.1,850,42.4,12.4,656,36,11.9
1400000US19155031000,19155031000,"Census Tract 310, Pottawattamie County, Iowa",2098,9,5,1036,8.5,6.2,1062,9.4,5.6
1400000US19155031100,19155031100,"Census Tract 311, Pottawattamie County, Iowa",2986,29.2,11.6,1594,33.2,11.9,1392,24.6,12.1
1400000US19155031200,19155031200,"Census Tract 312, Pottawattamie County, Iowa",3449,11.1,6.5,1542,10.9,8.5,1907,11.3,5.7
1400000US19155031300,19155031300,"Census Tract 313, Pottawattamie County, Iowa",2897,23.6,11.8,1477,23.8,15.3,1420,23.5,10.1
1400000US19155031400,19155031400,"Census Tract 314, Pottawattamie County, Iowa",3593,28.4,8.4,1649,23.5,10.2,1944,32.6,10.4
1400000US19155031601,19155031601,"Census Tract 316.01, Pottawattamie County, Iowa",3972,1.6,1.2,1896,1.4,1.3,2076,1.7,1.2
1400000US19155031602,19155031602,"Census Tract 316.02, Pottawattamie County, Iowa",2499,5,4.6,1259,6.8,7.7,1240,3.3,2.3
1400000US19155031700,19155031700,"Census Tract 317, Pottawattamie County, Iowa",3736,9.7,5.3,1795,8.7,7.4,1941,10.6,4.7
1400000US19155031800,19155031800,"Census Tract 318, Pottawattamie County, Iowa",3451,16.1,6.3,1721,12,5.9,1730,20.2,7.7
1400000US19155031900,19155031900,"Census Tract 319, Pottawattamie County, Iowa",3909,4.5,3.4,1934,2.8,2.3,1975,6.2,4.7
1400000US19157370100,19157370100,"Census Tract 3701, Poweshiek County, Iowa",2998,9,3.5,1567,7.8,3.7,1431,10.3,4.8
1400000US19157370200,19157370200,"Census Tract 3702, Poweshiek County, Iowa",3055,1.9,1.1,1554,1.2,1.1,1501,2.6,2
1400000US19157370300,19157370300,"Census Tract 3703, Poweshiek County, Iowa",3951,7.7,3.2,1965,5.6,3.8,1986,9.8,5.8
1400000US19157370400,19157370400,"Census Tract 3704, Poweshiek County, Iowa",3859,23.8,8.1,1675,21.8,10.2,2184,25.4,8.9
1400000US19157370500,19157370500,"Census Tract 3705, Poweshiek County, Iowa",3268,11,4,1708,9.5,4.4,1560,12.6,4.2
1400000US19159950100,19159950100,"Census Tract 9501, Ringgold County, Iowa",2194,15.3,9.1,1101,13.4,8.6,1093,17.2,10
1400000US19159950200,19159950200,"Census Tract 9502, Ringgold County, Iowa",2801,12.1,4.4,1371,9.2,4.2,1430,14.8,5.4
1400000US19161080100,19161080100,"Census Tract 801, Sac County, Iowa",2639,8,2.6,1318,7.1,2.9,1321,8.9,3.5
1400000US19161080200,19161080200,"Census Tract 802, Sac County, Iowa",2744,10.8,3.5,1310,8.4,4.1,1434,12.9,4.3
1400000US19161080300,19161080300,"Census Tract 803, Sac County, Iowa",2194,9.2,3.3,1100,8.6,3.2,1094,9.8,3.9
1400000US19161080400,19161080400,"Census Tract 804, Sac County, Iowa",2492,8.2,3.1,1248,6,2.9,1244,10.5,4.1
1400000US19163010101,19163010101,"Census Tract 101.01, Scott County, Iowa",3558,3.7,1.9,1866,2.8,2.2,1692,4.7,2.3
1400000US19163010102,19163010102,"Census Tract 101.02, Scott County, Iowa",6822,1.8,0.9,3301,0.8,0.9,3521,2.7,1.6
1400000US19163010201,19163010201,"Census Tract 102.01, Scott County, Iowa",5683,7.7,3.3,2725,8.1,4.5,2958,7.3,3.2
1400000US19163010202,19163010202,"Census Tract 102.02, Scott County, Iowa",6197,6.3,4,3336,6.1,4.7,2861,6.4,3.6
1400000US19163010300,19163010300,"Census Tract 103, Scott County, Iowa",2596,9.1,5.5,1303,5.3,4.6,1293,13,7.4
1400000US19163010401,19163010401,"Census Tract 104.01, Scott County, Iowa",5083,4.8,1.9,2445,4.2,2.3,2638,5.3,2.2
1400000US19163010402,19163010402,"Census Tract 104.02, Scott County, Iowa",3435,5.1,2.7,1646,4.6,2.7,1789,5.5,3.6
1400000US19163010600,19163010600,"Census Tract 106, Scott County, Iowa",2436,49,10.6,1359,53.6,12.2,1077,43.3,11.4
1400000US19163010700,19163010700,"Census Tract 107, Scott County, Iowa",1388,35.3,10.3,758,38.3,11.4,630,31.7,14.1
1400000US19163010800,19163010800,"Census Tract 108, Scott County, Iowa",2804,21.9,9.2,1268,22.3,9.1,1536,21.5,10.6
1400000US19163010900,19163010900,"Census Tract 109, Scott County, Iowa",1493,34.6,7.6,777,25,9.4,716,45,13.3
1400000US19163011000,19163011000,"Census Tract 110, Scott County, Iowa",2389,32.6,9.3,1131,28.6,9.6,1258,36.2,10.9
1400000US19163011100,19163011100,"Census Tract 111, Scott County, Iowa",3427,8.9,4.9,1696,10.3,6.2,1731,7.6,5.1
1400000US19163011200,19163011200,"Census Tract 112, Scott County, Iowa",2305,23.7,7.5,1108,30.1,8.7,1197,17.8,8.1
1400000US19163011300,19163011300,"Census Tract 113, Scott County, Iowa",2891,29,13.1,1459,26.5,13.8,1432,31.6,14.9
1400000US19163011400,19163011400,"Census Tract 114, Scott County, Iowa",2573,40.1,12.6,1310,37.6,14.7,1263,42.8,13.3
1400000US19163011500,19163011500,"Census Tract 115, Scott County, Iowa",2247,15.4,6.7,1111,15.6,8,1136,15.3,7.4
1400000US19163011600,19163011600,"Census Tract 116, Scott County, Iowa",3645,22.8,7.4,1756,25.8,8.6,1889,20.1,7.3
1400000US19163011700,19163011700,"Census Tract 117, Scott County, Iowa",3544,11.3,6,1699,7.8,5.7,1845,14.6,6.9
1400000US19163011800,19163011800,"Census Tract 118, Scott County, Iowa",2173,15.8,9.5,1014,8.9,6.5,1159,21.8,15.1
1400000US19163011900,19163011900,"Census Tract 119, Scott County, Iowa",2371,5.8,3.4,1051,3.3,3,1320,7.7,4.3
1400000US19163012000,19163012000,"Census Tract 120, Scott County, Iowa",3984,11.7,5.7,1927,12.4,7.4,2057,11,5.4
1400000US19163012100,19163012100,"Census Tract 121, Scott County, Iowa",3613,9.4,4.6,1699,7.4,3.9,1914,11.2,5.9
1400000US19163012200,19163012200,"Census Tract 122, Scott County, Iowa",2133,16.7,8.2,1132,23,11.3,1001,9.7,5.7
1400000US19163012300,19163012300,"Census Tract 123, Scott County, Iowa",1566,20.6,11.6,749,13.2,8.5,817,27.3,15.5
1400000US19163012400,19163012400,"Census Tract 124, Scott County, Iowa",1429,10.4,6.7,607,7.1,5.9,822,12.9,8.2
1400000US19163012501,19163012501,"Census Tract 125.01, Scott County, Iowa",4125,24.7,7.2,1953,20.6,7.1,2172,28.4,9.3
1400000US19163012502,19163012502,"Census Tract 125.02, Scott County, Iowa",3752,10.8,6.1,1814,11.2,8.7,1938,10.4,5.4
1400000US19163012601,19163012601,"Census Tract 126.01, Scott County, Iowa",5137,10.2,4.8,2695,7.6,5.1,2442,13,5.8
1400000US19163012602,19163012602,"Census Tract 126.02, Scott County, Iowa",4475,30.4,7.5,1958,23.9,8,2517,35.4,8.4
1400000US19163012701,19163012701,"Census Tract 127.01, Scott County, Iowa",3127,14.7,5.2,1615,12.8,5,1512,16.8,7.7
1400000US19163012702,19163012702,"Census Tract 127.02, Scott County, Iowa",3043,12.7,6.6,1385,6.6,4.7,1658,17.9,11.2
1400000US19163012801,19163012801,"Census Tract 128.01, Scott County, Iowa",4317,11.7,4.6,2030,8.9,4.3,2287,14.1,7.2
1400000US19163012802,19163012802,"Census Tract 128.02, Scott County, Iowa",4709,11.6,4.3,2575,12,7.6,2134,11.2,5.6
1400000US19163012901,19163012901,"Census Tract 129.01, Scott County, Iowa",4010,13,5.2,1873,9.9,5.7,2137,15.7,6.2
1400000US19163012902,19163012902,"Census Tract 129.02, Scott County, Iowa",5198,9.8,4.9,2612,8.2,5.5,2586,11.5,5.3
1400000US19163013000,19163013000,"Census Tract 130, Scott County, Iowa",5005,6.7,2.6,2517,8.5,4.5,2488,4.9,2.8
1400000US19163013100,19163013100,"Census Tract 131, Scott County, Iowa",1780,6.2,4.1,839,5.7,4.9,941,6.6,4.1
1400000US19163013200,19163013200,"Census Tract 132, Scott County, Iowa",1608,5.7,4.5,747,5.5,4,861,5.8,5.7
1400000US19163013300,19163013300,"Census Tract 133, Scott County, Iowa",3429,10.6,5.9,1805,15.1,9.4,1624,5.5,3
1400000US19163013400,19163013400,"Census Tract 134, Scott County, Iowa",2998,14.6,9,1602,18.2,12.1,1396,10.6,7.3
1400000US19163013500,19163013500,"Census Tract 135, Scott County, Iowa",3523,10.3,8.6,1660,7.1,5.3,1863,13.2,11.8
1400000US19163013600,19163013600,"Census Tract 136, Scott County, Iowa",2628,2,2.1,1330,3.1,3.8,1298,0.9,1
1400000US19163013702,19163013702,"Census Tract 137.02, Scott County, Iowa",5953,5.2,2.9,2857,4.2,2.5,3096,6.2,3.9
1400000US19163013703,19163013703,"Census Tract 137.03, Scott County, Iowa",2798,0.3,0.4,1321,0,1.7,1477,0.5,0.8
1400000US19163013705,19163013705,"Census Tract 137.05, Scott County, Iowa",4834,6.7,2.9,2118,4.8,3.4,2716,8.1,4.1
1400000US19163013706,19163013706,"Census Tract 137.06, Scott County, Iowa",4087,2.1,1.3,2008,0.7,0.8,2079,3.5,2.3
1400000US19165960100,19165960100,"Census Tract 9601, Shelby County, Iowa",3067,7.7,3.3,1499,5.7,3.4,1568,9.6,3.6
1400000US19165960200,19165960200,"Census Tract 9602, Shelby County, Iowa",2981,8.6,2.9,1537,7.9,3.3,1444,9.3,3.2
1400000US19165960300,19165960300,"Census Tract 9603, Shelby County, Iowa",3356,9.5,4.2,1595,7.7,3.9,1761,11.1,6.3
1400000US19165960400,19165960400,"Census Tract 9604, Shelby County, Iowa",2454,21.7,9.3,1120,23,13.3,1334,20.6,8
1400000US19167070100,19167070100,"Census Tract 701, Sioux County, Iowa",3733,8,3.3,2029,7.6,3.5,1704,8.4,4
1400000US19167070200,19167070200,"Census Tract 702, Sioux County, Iowa",3919,6.6,3.3,1954,5.7,3.4,1965,7.4,3.6
1400000US19167070300,19167070300,"Census Tract 703, Sioux County, Iowa",5818,8,4.4,2863,6.9,4.8,2955,9.1,4.7
1400000US19167070400,19167070400,"Census Tract 704, Sioux County, Iowa",3982,15.1,6.9,2001,12.9,6.8,1981,17.4,7.4
1400000US19167070500,19167070500,"Census Tract 705, Sioux County, Iowa",2914,3.1,1.4,1452,2.5,1.5,1462,3.6,1.6
1400000US19167070600,19167070600,"Census Tract 706, Sioux County, Iowa",4867,5.7,3,2352,3.6,2.6,2515,7.6,3.8
1400000US19167070700,19167070700,"Census Tract 707, Sioux County, Iowa",5910,5.8,2.3,2977,6.4,3.8,2933,5.1,3
1400000US19169000100,19169000100,"Census Tract 1, Story County, Iowa",10723,6.3,2.5,5094,6.6,2.8,5629,6,3.1
1400000US19169000200,19169000200,"Census Tract 2, Story County, Iowa",3525,4.2,3.2,1696,5.4,4.9,1829,3.1,2.3
1400000US19169000300,19169000300,"Census Tract 3, Story County, Iowa",3320,16.4,5.1,1785,18.9,7,1535,13.5,6.9
1400000US19169000400,19169000400,"Census Tract 4, Story County, Iowa",2473,6.9,3.3,1168,8,4.2,1305,5.8,4
1400000US19169000500,19169000500,"Census Tract 5, Story County, Iowa",2313,68.5,7.6,1297,67.5,10.9,1016,69.8,8.4
1400000US19169000600,19169000600,"Census Tract 6, Story County, Iowa",4490,16.4,4.5,2358,16.4,6.4,2132,16.3,5.7
1400000US19169000700,19169000700,"Census Tract 7, Story County, Iowa",3616,52.4,6.7,2012,48.7,9.3,1604,57,8
1400000US19169000800,19169000800,"Census Tract 8, Story County, Iowa",0,,,0,,,0,,
1400000US19169000900,19169000900,"Census Tract 9, Story County, Iowa",3691,19.6,6.2,1979,23.3,9.1,1712,15.4,6.1
1400000US19169001000,19169001000,"Census Tract 10, Story County, Iowa",4299,44,8.3,2145,42.8,11.2,2154,45.1,9.2
1400000US19169001100,19169001100,"Census Tract 11, Story County, Iowa",4029,56.4,6.6,2235,54.7,7.4,1794,58.5,9.8
1400000US19169001200,19169001200,"Census Tract 12, Story County, Iowa",159,3.1,8.4,91,0,21.7,68,7.4,17.6
1400000US19169001301,19169001301,"Census Tract 13.01, Story County, Iowa",9142,37.9,4.9,4678,33.4,6.3,4464,42.6,6.7
1400000US19169001302,19169001302,"Census Tract 13.02, Story County, Iowa",4368,14.3,4,2424,12.3,4.5,1944,16.7,5.8
1400000US19169010100,19169010100,"Census Tract 101, Story County, Iowa",7155,5.3,2.1,3428,6.2,3.1,3727,4.5,1.7
1400000US19169010200,19169010200,"Census Tract 102, Story County, Iowa",3826,8.7,2.5,2015,5.7,2.4,1811,12,4.3
1400000US19169010300,19169010300,"Census Tract 103, Story County, Iowa",4278,6.4,4.2,2071,4.1,2.5,2207,8.7,7
1400000US19169010400,19169010400,"Census Tract 104, Story County, Iowa",2772,6.9,3.7,1485,8.4,5.2,1287,5.2,3.3
1400000US19169010500,19169010500,"Census Tract 105, Story County, Iowa",1885,7.6,3.1,1034,7.3,3.2,851,8.1,3.7
1400000US19169010600,19169010600,"Census Tract 106, Story County, Iowa",5360,5.9,2.4,2493,5.3,2.6,2867,6.5,3
1400000US19171290100,19171290100,"Census Tract 2901, Tama County, Iowa",3100,8,3.1,1530,4.8,2.6,1570,11.1,4.1
1400000US19171290200,19171290200,"Census Tract 2902, Tama County, Iowa",2823,10.7,5.8,1466,8.5,5.4,1357,13,6.6
1400000US19171290300,19171290300,"Census Tract 2903, Tama County, Iowa",2683,7,2.7,1375,5.6,2.6,1308,8.4,3.6
1400000US19171290400,19171290400,"Census Tract 2904, Tama County, Iowa",2563,10.4,4.6,1117,10.3,5.3,1446,10.4,4.9
1400000US19171290500,19171290500,"Census Tract 2905, Tama County, Iowa",3556,26.9,5.6,1788,27.4,6.2,1768,26.4,7
1400000US19171290600,19171290600,"Census Tract 2906, Tama County, Iowa",2512,4.5,2.6,1270,4.1,2.8,1242,5,2.8
1400000US19173180100,19173180100,"Census Tract 1801, Taylor County, Iowa",2200,20.1,5.3,1076,18.5,5.4,1124,21.7,6.6
1400000US19173180200,19173180200,"Census Tract 1802, Taylor County, Iowa",2096,16.2,5.5,1010,15.1,6.7,1086,17.2,4.9
1400000US19173180300,19173180300,"Census Tract 1803, Taylor County, Iowa",1857,7.5,2.9,954,6.5,2.6,903,8.6,3.8
1400000US19175190100,19175190100,"Census Tract 1901, Union County, Iowa",2262,12.2,4.3,1099,8.3,4.1,1163,15.8,6.4
1400000US19175190200,19175190200,"Census Tract 1902, Union County, Iowa",3968,25.7,6.4,1794,24.2,7.4,2174,27,7.3
1400000US19175190300,19175190300,"Census Tract 1903, Union County, Iowa",2216,3.5,2.5,1194,2.5,2.1,1022,4.6,4.4
1400000US19175190400,19175190400,"Census Tract 1904, Union County, Iowa",3790,18.5,7.2,1846,18.8,8.4,1944,18.3,7.2
1400000US19177950100,19177950100,"Census Tract 9501, Van Buren County, Iowa",3963,18.4,5.1,2070,19.5,6.3,1893,17.3,4.6
1400000US19177950200,19177950200,"Census Tract 9502, Van Buren County, Iowa",3476,16.2,5.2,1694,12.6,4.7,1782,19.5,6.2
1400000US19179960100,19179960100,"Census Tract 9601, Wapello County, Iowa",2925,10.7,5.5,1450,8.6,5.2,1475,12.8,6.9
1400000US19179960200,19179960200,"Census Tract 9602, Wapello County, Iowa",2575,33.1,11.3,1038,34.9,15.2,1537,31.9,11.9
1400000US19179960300,19179960300,"Census Tract 9603, Wapello County, Iowa",3768,5.5,2.8,1882,4.6,3.5,1886,6.4,3.2
1400000US19179960400,19179960400,"Census Tract 9604, Wapello County, Iowa",3826,18.1,6.5,1911,15.2,6.8,1915,21,7.3
1400000US19179960500,19179960500,"Census Tract 9605, Wapello County, Iowa",2313,36.4,9.9,1131,37.4,10.8,1182,35.5,10.8
1400000US19179960600,19179960600,"Census Tract 9606, Wapello County, Iowa",2783,14.3,5.8,1309,11.2,6.1,1474,17.2,7
1400000US19179960700,19179960700,"Census Tract 9607, Wapello County, Iowa",3438,12.9,7.7,1705,15.2,8.5,1733,10.7,7.2
1400000US19179960800,19179960800,"Census Tract 9608, Wapello County, Iowa",3128,14,5.5,1426,14.5,7.3,1702,13.5,5.3
1400000US19179960900,19179960900,"Census Tract 9609, Wapello County, Iowa",3256,24.8,7.8,1735,23.3,10.1,1521,26.6,8.2
1400000US19179961000,19179961000,"Census Tract 9610, Wapello County, Iowa",3177,23.6,8,1600,19.4,8.6,1577,28,9.3
1400000US19179961100,19179961100,"Census Tract 9611, Wapello County, Iowa",3322,12.1,5.4,1701,10.8,6.9,1621,13.5,4.8
1400000US19181020100,19181020100,"Census Tract 201, Warren County, Iowa",2215,2.1,2.1,1107,1.9,3.2,1108,2.3,2.6
1400000US19181020200,19181020200,"Census Tract 202, Warren County, Iowa",6762,4.5,3.2,3183,0.8,1,3579,7.7,6
1400000US19181020300,19181020300,"Census Tract 203, Warren County, Iowa",4766,3.6,2.1,2462,2.1,1.3,2304,5.1,3.3
1400000US19181020400,19181020400,"Census Tract 204, Warren County, Iowa",4076,9.4,4.6,2016,10.2,5.9,2060,8.6,4.9
1400000US19181020500,19181020500,"Census Tract 205, Warren County, Iowa",2270,5.7,3.3,1135,4.5,2.7,1135,6.9,4.9
1400000US19181020600,19181020600,"Census Tract 206, Warren County, Iowa",2751,3.2,2.8,1459,4.5,3.4,1292,1.8,2.8
1400000US19181020700,19181020700,"Census Tract 207, Warren County, Iowa",3760,16.5,6.5,1857,14.2,6.5,1903,18.8,8
1400000US19181020800,19181020800,"Census Tract 208, Warren County, Iowa",2646,4.2,5.3,1181,2.6,2.9,1465,5.5,7.2
1400000US19181020900,19181020900,"Census Tract 209, Warren County, Iowa",3510,10.8,4.1,1670,13.1,6.7,1840,8.6,3.4
1400000US19181021000,19181021000,"Census Tract 210, Warren County, Iowa",2837,14.6,5.5,1354,15.1,6.9,1483,14.1,6.9
1400000US19181021100,19181021100,"Census Tract 211, Warren County, Iowa",4969,6.4,3.6,2496,7.3,5.8,2473,5.5,2.7
1400000US19181021200,19181021200,"Census Tract 212, Warren County, Iowa",3952,7.4,4.2,2028,7.4,3.4,1924,7.4,6
1400000US19183960100,19183960100,"Census Tract 9601, Washington County, Iowa",6514,11.1,3.3,3145,8.3,3.2,3369,13.8,4.3
1400000US19183960200,19183960200,"Census Tract 9602, Washington County, Iowa",4704,10.7,3.8,2463,10.3,4.7,2241,11.2,3.7
1400000US19183960300,19183960300,"Census Tract 9603, Washington County, Iowa",3359,21.6,10.6,1535,20.1,9.8,1824,22.9,12.6
1400000US19183960400,19183960400,"Census Tract 9604, Washington County, Iowa",3772,7.3,3,1842,5,2.8,1930,9.5,4.5
1400000US19183960500,19183960500,"Census Tract 9605, Washington County, Iowa",2995,4.2,2.8,1493,5,4.2,1502,3.4,2.3
1400000US19185070100,19185070100,"Census Tract 701, Wayne County, Iowa",2425,11.3,2.6,1179,11.4,3.7,1246,11.2,3.2
1400000US19185070200,19185070200,"Census Tract 702, Wayne County, Iowa",1683,16.8,8.9,755,13,8.5,928,19.9,9.6
1400000US19185070300,19185070300,"Census Tract 703, Wayne County, Iowa",2131,17.3,5,1064,16.9,5.2,1067,17.6,6.1
1400000US19187000100,19187000100,"Census Tract 1, Webster County, Iowa",6549,8.8,3.2,2971,3.6,2.1,3578,13.1,5.2
1400000US19187000200,19187000200,"Census Tract 2, Webster County, Iowa",3529,9.3,3.8,1732,7.2,4.5,1797,11.4,4.9
1400000US19187000300,19187000300,"Census Tract 3, Webster County, Iowa",1520,21.9,7.2,771,14.5,6.9,749,29.5,9.7
1400000US19187000400,19187000400,"Census Tract 4, Webster County, Iowa",2678,27.2,11.1,1475,24.7,12,1203,30.3,12.2
1400000US19187000500,19187000500,"Census Tract 5, Webster County, Iowa",1839,30.5,11.8,989,20.5,14.2,850,42,13.6
1400000US19187000600,19187000600,"Census Tract 6, Webster County, Iowa",4784,13.1,4.9,2228,13.8,5.8,2556,12.4,5.9
1400000US19187000700,19187000700,"Census Tract 7, Webster County, Iowa",1683,36.6,12,982,38.9,14.2,701,33.4,13.1
1400000US19187000900,19187000900,"Census Tract 9, Webster County, Iowa",2492,19.7,6.7,1039,16.3,7.1,1453,22.1,8.2
1400000US19187010100,19187010100,"Census Tract 101, Webster County, Iowa",2322,3.5,2.4,1180,2.2,1.7,1142,4.9,4.2
1400000US19187010200,19187010200,"Census Tract 102, Webster County, Iowa",1828,3.2,2.9,1017,2.2,2.4,811,4.4,4
1400000US19187010300,19187010300,"Census Tract 103, Webster County, Iowa",3355,11.1,4.1,1830,11,6,1525,11.1,4
1400000US19187010400,19187010400,"Census Tract 104, Webster County, Iowa",3172,13.7,5.9,1638,14.7,6.2,1534,12.8,6.1
1400000US19189680100,19189680100,"Census Tract 6801, Winnebago County, Iowa",3899,6.7,2.1,1937,3.5,1.9,1962,9.8,3.3
1400000US19189680200,19189680200,"Census Tract 6802, Winnebago County, Iowa",2913,11.5,4.5,1541,10.8,5.7,1372,12.3,4.2
1400000US19189680300,19189680300,"Census Tract 6803, Winnebago County, Iowa",3522,12.8,4.1,1609,11.7,5.2,1913,13.7,4.9
1400000US19191950100,19191950100,"Census Tract 9501, Winneshiek County, Iowa",3678,5.4,1.6,1976,6.4,2.1,1702,4.2,1.6
1400000US19191950200,19191950200,"Census Tract 9502, Winneshiek County, Iowa",3564,14.3,5.2,1723,16.7,7.2,1841,12,5.4
1400000US19191950300,19191950300,"Census Tract 9503, Winneshiek County, Iowa",3517,8.9,4.4,1715,8,4.3,1802,9.8,5.8
1400000US19191950400,19191950400,"Census Tract 9504, Winneshiek County, Iowa",4626,4.7,2,2457,4.5,2.6,2169,4.9,2
1400000US19191950500,19191950500,"Census Tract 9505, Winneshiek County, Iowa",3180,11,4.8,1623,11.2,5.8,1557,10.9,4.4
1400000US19193000100,19193000100,"Census Tract 1, Woodbury County, Iowa",4619,22.1,6.4,2030,22.3,7.8,2589,21.9,7.2
1400000US19193000200,19193000200,"Census Tract 2, Woodbury County, Iowa",6713,14.9,8.3,3330,14.3,10.8,3383,15.5,7.5
1400000US19193000300,19193000300,"Census Tract 3, Woodbury County, Iowa",6556,11.3,5.9,3212,8.7,4.9,3344,13.8,8.2
1400000US19193000400,19193000400,"Census Tract 4, Woodbury County, Iowa",4685,5.2,3.1,2286,3.9,2.3,2399,6.4,4.1
1400000US19193000500,19193000500,"Census Tract 5, Woodbury County, Iowa",2965,8.6,4.5,1662,9.4,5.6,1303,7.5,5.4
1400000US19193000600,19193000600,"Census Tract 6, Woodbury County, Iowa",2775,12.5,5.6,1334,10.2,5.9,1441,14.7,7.8
1400000US19193000700,19193000700,"Census Tract 7, Woodbury County, Iowa",2927,23.3,8.3,1370,23.9,9.8,1557,22.7,9.3
1400000US19193000800,19193000800,"Census Tract 8, Woodbury County, Iowa",3872,29,8.5,1807,29.3,10.2,2065,28.8,10.1
1400000US19193000900,19193000900,"Census Tract 9, Woodbury County, Iowa",2021,3.2,2.2,942,2,1.7,1079,4.2,3.9
1400000US19193001000,19193001000,"Census Tract 10, Woodbury County, Iowa",1497,15,7.9,742,12.8,8.7,755,17.1,12.3
1400000US19193001100,19193001100,"Census Tract 11, Woodbury County, Iowa",4148,29.3,7.5,2046,33.4,10.2,2102,25.3,7.8
1400000US19193001200,19193001200,"Census Tract 12, Woodbury County, Iowa",2958,34.2,11.3,1305,23.6,11.3,1653,42.6,13.2
1400000US19193001300,19193001300,"Census Tract 13, Woodbury County, Iowa",1411,30.8,9.6,749,22.6,12.9,662,40,14.2
1400000US19193001400,19193001400,"Census Tract 14, Woodbury County, Iowa",4860,22.9,8.7,2669,18.7,8.1,2191,27.9,11.1
1400000US19193001500,19193001500,"Census Tract 15, Woodbury County, Iowa",2325,30.3,11.6,1215,27.4,11,1110,33.5,14.6
1400000US19193001800,19193001800,"Census Tract 18, Woodbury County, Iowa",5868,19.3,6.8,3024,19.7,8.9,2844,18.8,7.4
1400000US19193001900,19193001900,"Census Tract 19, Woodbury County, Iowa",3109,12.3,7.5,1511,13.6,8,1598,11.1,7.6
1400000US19193002000,19193002000,"Census Tract 20, Woodbury County, Iowa",4707,13.5,6.2,2370,13.1,7.1,2337,13.9,6.6
1400000US19193002101,19193002101,"Census Tract 21.01, Woodbury County, Iowa",2814,3.4,3,1414,2.1,2.4,1400,4.8,4.1
1400000US19193002102,19193002102,"Census Tract 21.02, Woodbury County, Iowa",5928,5.1,4.7,2795,2.3,2,3133,7.7,7.3
1400000US19193003100,19193003100,"Census Tract 31, Woodbury County, Iowa",4134,15.6,3.7,2045,14.4,3.7,2089,16.9,4.2
1400000US19193003200,19193003200,"Census Tract 32, Woodbury County, Iowa",4868,5.3,1.5,2428,3.2,1.7,2440,7.3,2.5
1400000US19193003300,19193003300,"Census Tract 33, Woodbury County, Iowa",6786,2.9,2,3216,2.4,2.5,3570,3.4,2
1400000US19193003500,19193003500,"Census Tract 35, Woodbury County, Iowa",3662,5.6,1.6,1793,5.7,2.1,1869,5.4,1.8
1400000US19193003600,19193003600,"Census Tract 36, Woodbury County, Iowa",2596,39.7,9.8,1330,34.7,9.7,1266,44.9,14.3
1400000US19193940200,19193940200,"Census Tract 9402, Woodbury County, Iowa",0,,,0,,,0,,
1400000US19195690100,19195690100,"Census Tract 6901, Worth County, Iowa",2239,14.6,5.7,1068,13.8,5.5,1171,15.5,7.7
1400000US19195690200,19195690200,"Census Tract 6902, Worth County, Iowa",2369,15.6,8.1,1218,10.3,7,1151,21.2,12.2
1400000US19195690300,19195690300,"Census Tract 6903, Worth County, Iowa",2812,8.6,2.8,1401,8.2,2.9,1411,8.9,4
1400000US19197680100,19197680100,"Census Tract 6801, Wright County, Iowa",3344,7.3,2.9,1688,6.8,3.5,1656,7.7,3.8
1400000US19197680200,19197680200,"Census Tract 6802, Wright County, Iowa",1618,5,3.7,824,4,3,794,6,4.8
1400000US19197680300,19197680300,"Census Tract 6803, Wright County, Iowa",3154,13.1,5.5,1467,10,4.6,1687,15.8,7.8
1400000US19197680400,19197680400,"Census Tract 6804, Wright County, Iowa",1298,9.2,4.1,658,10.6,5.9,640,7.8,4
1400000US19197680500,19197680500,"Census Tract 6805, Wright County, Iowa",3550,14.8,7.3,1801,14.7,9.1,1749,14.8,6.5
